match_id,team,opposition,xt_conceded,zone_number
3754050,Crystal Palace,Sunderland,5.117999999999987,50
3754050,Crystal Palace,Sunderland,5.117999999999987,79
3754050,Sunderland,Crystal Palace,4.211999999999994,87
3754050,Crystal Palace,Sunderland,5.117999999999987,80
3754050,Sunderland,Crystal Palace,4.211999999999994,18
3754050,Sunderland,Crystal Palace,4.211999999999994,114
3754050,Sunderland,Crystal Palace,4.211999999999994,115
3754050,Crystal Palace,Sunderland,5.117999999999987,19
3754050,Crystal Palace,Sunderland,5.117999999999987,118
3754050,Sunderland,Crystal Palace,4.211999999999994,104
3754050,Crystal Palace,Sunderland,5.117999999999987,111
3754050,Crystal Palace,Sunderland,5.117999999999987,104
3754052,West Bromwich Albion,Norwich City,4.813999999999995,19
3754052,West Bromwich Albion,Norwich City,4.813999999999995,78
3754052,West Bromwich Albion,Norwich City,4.813999999999995,107
3754052,West Bromwich Albion,Norwich City,4.813999999999995,112
3754052,West Bromwich Albion,Norwich City,4.813999999999995,131
3754052,West Bromwich Albion,Norwich City,4.813999999999995,104
3754052,Norwich City,West Bromwich Albion,4.953999999999992,126
3754052,West Bromwich Albion,Norwich City,4.813999999999995,68
3754052,Norwich City,West Bromwich Albion,4.953999999999992,91
3754052,Norwich City,West Bromwich Albion,4.953999999999992,18
3754052,West Bromwich Albion,Norwich City,4.813999999999995,64
3754052,West Bromwich Albion,Norwich City,4.813999999999995,86
3754052,West Bromwich Albion,Norwich City,4.813999999999995,65
3754052,Norwich City,West Bromwich Albion,4.953999999999992,101
3754052,West Bromwich Albion,Norwich City,4.813999999999995,139
3754052,West Bromwich Albion,Norwich City,4.813999999999995,139
3754052,Norwich City,West Bromwich Albion,4.953999999999992,74
3754052,Norwich City,West Bromwich Albion,4.953999999999992,118
3754052,Norwich City,West Bromwich Albion,4.953999999999992,128
3754052,Norwich City,West Bromwich Albion,4.953999999999992,112
3754052,Norwich City,West Bromwich Albion,4.953999999999992,107
3754052,West Bromwich Albion,Norwich City,4.813999999999995,126
3754052,West Bromwich Albion,Norwich City,4.813999999999995,136
3754052,West Bromwich Albion,Norwich City,4.813999999999995,111
3754052,West Bromwich Albion,Norwich City,4.813999999999995,119
3754052,Norwich City,West Bromwich Albion,4.953999999999992,64
3754052,Norwich City,West Bromwich Albion,4.953999999999992,56
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,94
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,98
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,91
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,113
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,114
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,18
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,118
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,113
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,86
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,91
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,101
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,116
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,126
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,18
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,101
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,77
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,112
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,111
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,138
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,52
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,107
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,91
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,126
3754053,Aston Villa,Tottenham Hotspur,5.021000000000002,56
3754053,Tottenham Hotspur,Aston Villa,5.177999999999994,57
3754055,Chelsea,Liverpool,6.207999999999997,74
3754055,Liverpool,Chelsea,3.0089999999999906,104
3754055,Liverpool,Chelsea,3.0089999999999906,98
3754055,Liverpool,Chelsea,3.0089999999999906,110
3754055,Chelsea,Liverpool,6.207999999999997,19
3754055,Chelsea,Liverpool,6.207999999999997,128
3754055,Chelsea,Liverpool,6.207999999999997,107
3754055,Liverpool,Chelsea,3.0089999999999906,139
3754055,Liverpool,Chelsea,3.0089999999999906,71
3754055,Liverpool,Chelsea,3.0089999999999906,69
3754055,Chelsea,Liverpool,6.207999999999997,113
3754055,Liverpool,Chelsea,3.0089999999999906,91
3754055,Liverpool,Chelsea,3.0089999999999906,27
3754055,Chelsea,Liverpool,6.207999999999997,90
3754055,Chelsea,Liverpool,6.207999999999997,56
3754055,Liverpool,Chelsea,3.0089999999999906,103
3754055,Chelsea,Liverpool,6.207999999999997,52
3754055,Liverpool,Chelsea,3.0089999999999906,64
3754055,Liverpool,Chelsea,3.0089999999999906,107
3754055,Liverpool,Chelsea,3.0089999999999906,60
3754055,Chelsea,Liverpool,6.207999999999997,90
3754055,Chelsea,Liverpool,6.207999999999997,115
3754055,Liverpool,Chelsea,3.0089999999999906,78
3754055,Liverpool,Chelsea,3.0089999999999906,113
3754055,Liverpool,Chelsea,3.0089999999999906,115
3754055,Liverpool,Chelsea,3.0089999999999906,19
3754055,Chelsea,Liverpool,6.207999999999997,118
3754226,Liverpool,Sunderland,4.465,117
3754226,Sunderland,Liverpool,3.915999999999987,114
3754226,Sunderland,Liverpool,3.915999999999987,106
3754226,Liverpool,Sunderland,4.465,86
3754226,Sunderland,Liverpool,3.915999999999987,107
3754226,Sunderland,Liverpool,3.915999999999987,42
3754226,Liverpool,Sunderland,4.465,127
3754226,Liverpool,Sunderland,4.465,80
3754226,Liverpool,Sunderland,4.465,102
3754226,Sunderland,Liverpool,3.915999999999987,112
3754226,Sunderland,Liverpool,3.915999999999987,101
3754226,Sunderland,Liverpool,3.915999999999987,127
3754226,Liverpool,Sunderland,4.465,104
3754226,Sunderland,Liverpool,3.915999999999987,104
3754226,Liverpool,Sunderland,4.465,52
3754226,Liverpool,Sunderland,4.465,107
3754226,Sunderland,Liverpool,3.915999999999987,87
3754226,Liverpool,Sunderland,4.465,112
3754226,Liverpool,Sunderland,4.465,116
3754226,Sunderland,Liverpool,3.915999999999987,56
3754226,Liverpool,Sunderland,4.465,19
3754226,Sunderland,Liverpool,3.915999999999987,19
3754226,Sunderland,Liverpool,3.915999999999987,52
3754226,Sunderland,Liverpool,3.915999999999987,77
3754014,Manchester United,Stoke City,2.353999999999994,102
3754014,Manchester United,Stoke City,2.353999999999994,139
3754014,Manchester United,Stoke City,2.353999999999994,135
3754014,Manchester United,Stoke City,2.353999999999994,107
3754014,Stoke City,Manchester United,6.036999999999994,113
3754014,Manchester United,Stoke City,2.353999999999994,76
3754014,Manchester United,Stoke City,2.353999999999994,98
3754014,Manchester United,Stoke City,2.353999999999994,19
3754014,Stoke City,Manchester United,6.036999999999994,74
3754014,Stoke City,Manchester United,6.036999999999994,81
3754014,Stoke City,Manchester United,6.036999999999994,83
3754014,Stoke City,Manchester United,6.036999999999994,78
3754014,Stoke City,Manchester United,6.036999999999994,91
3754014,Stoke City,Manchester United,6.036999999999994,19
3754014,Manchester United,Stoke City,2.353999999999994,116
3754014,Stoke City,Manchester United,6.036999999999994,99
3754014,Manchester United,Stoke City,2.353999999999994,113
3754014,Manchester United,Stoke City,2.353999999999994,123
3754014,Manchester United,Stoke City,2.353999999999994,103
3754014,Manchester United,Stoke City,2.353999999999994,81
3754014,Stoke City,Manchester United,6.036999999999994,53
3754014,Stoke City,Manchester United,6.036999999999994,57
3754014,Stoke City,Manchester United,6.036999999999994,106
3754091,Watford,Stoke City,4.639999999999994,83
3754091,Watford,Stoke City,4.639999999999994,100
3754091,Watford,Stoke City,4.639999999999994,92
3754091,Stoke City,Watford,3.476999999999997,113
3754091,Stoke City,Watford,3.476999999999997,102
3754091,Watford,Stoke City,4.639999999999994,81
3754091,Stoke City,Watford,3.476999999999997,74
3754091,Watford,Stoke City,4.639999999999994,89
3754091,Stoke City,Watford,3.476999999999997,57
3754091,Stoke City,Watford,3.476999999999997,119
3754091,Stoke City,Watford,3.476999999999997,90
3754091,Watford,Stoke City,4.639999999999994,19
3754091,Watford,Stoke City,4.639999999999994,142
3754091,Stoke City,Watford,3.476999999999997,7
3754091,Stoke City,Watford,3.476999999999997,115
3754091,Stoke City,Watford,3.476999999999997,111
3754091,Watford,Stoke City,4.639999999999994,52
3754091,Watford,Stoke City,4.639999999999994,74
3754091,Watford,Stoke City,4.639999999999994,126
3754091,Stoke City,Watford,3.476999999999997,53
3754091,Watford,Stoke City,4.639999999999994,127
3754091,Stoke City,Watford,3.476999999999997,142
3754135,Manchester City,Stoke City,2.756999999999993,98
3754135,Manchester City,Stoke City,2.756999999999993,107
3754135,Stoke City,Manchester City,4.974999999999985,113
3754135,Manchester City,Stoke City,2.756999999999993,115
3754135,Stoke City,Manchester City,4.974999999999985,86
3754135,Manchester City,Stoke City,2.756999999999993,91
3754135,Manchester City,Stoke City,2.756999999999993,116
3754135,Stoke City,Manchester City,4.974999999999985,91
3754135,Stoke City,Manchester City,4.974999999999985,95
3754135,Stoke City,Manchester City,4.974999999999985,78
3754135,Stoke City,Manchester City,4.974999999999985,89
3754135,Stoke City,Manchester City,4.974999999999985,94
3754135,Stoke City,Manchester City,4.974999999999985,19
3754135,Manchester City,Stoke City,2.756999999999993,19
3754135,Manchester City,Stoke City,2.756999999999993,128
3754135,Manchester City,Stoke City,2.756999999999993,128
3754135,Stoke City,Manchester City,4.974999999999985,124
3754135,Manchester City,Stoke City,2.756999999999993,81
3754135,Manchester City,Stoke City,2.756999999999993,77
3754135,Stoke City,Manchester City,4.974999999999985,52
3754135,Manchester City,Stoke City,2.756999999999993,112
3754135,Manchester City,Stoke City,2.756999999999993,124
3754135,Stoke City,Manchester City,4.974999999999985,57
3754135,Manchester City,Stoke City,2.756999999999993,128
3754135,Stoke City,Manchester City,4.974999999999985,118
3754293,Chelsea,Stoke City,3.899999999999992,86
3754293,Chelsea,Stoke City,3.899999999999992,18
3754293,Stoke City,Chelsea,5.45799999999999,89
3754293,Stoke City,Chelsea,5.45799999999999,89
3754293,Chelsea,Stoke City,3.899999999999992,134
3754293,Chelsea,Stoke City,3.899999999999992,74
3754293,Chelsea,Stoke City,3.899999999999992,107
3754293,Chelsea,Stoke City,3.899999999999992,138
3754293,Chelsea,Stoke City,3.899999999999992,137
3754293,Chelsea,Stoke City,3.899999999999992,125
3754293,Chelsea,Stoke City,3.899999999999992,126
3754293,Stoke City,Chelsea,5.45799999999999,63
3754293,Stoke City,Chelsea,5.45799999999999,107
3754293,Stoke City,Chelsea,5.45799999999999,67
3754293,Stoke City,Chelsea,5.45799999999999,19
3754293,Chelsea,Stoke City,3.899999999999992,88
3754293,Chelsea,Stoke City,3.899999999999992,65
3754293,Stoke City,Chelsea,5.45799999999999,114
3754293,Stoke City,Chelsea,5.45799999999999,107
3754293,Chelsea,Stoke City,3.899999999999992,68
3754293,Stoke City,Chelsea,5.45799999999999,100
3754293,Chelsea,Stoke City,3.899999999999992,102
3754293,Chelsea,Stoke City,3.899999999999992,129
3754293,Stoke City,Chelsea,5.45799999999999,53
3754293,Chelsea,Stoke City,3.899999999999992,155
3754293,Chelsea,Stoke City,3.899999999999992,104
